id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45400768,Rental unit in Washington · ★4.78 · 2 bedrooms · 5 beds · 1 bath,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94622,-77.07719,Entire home/apt,124,150,9,2023-08-21,0.23,5,165,1,
45410552,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,3575794,Austin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90437,-76.98055,Entire home/apt,,31,2,2021-01-03,0.06,1,0,0,
45419012,Home in Washington · ★4.81 · 4 bedrooms · 5 beds · 2.5 baths,111464268,Lara,,"North Michigan Park, Michigan Park, University Heights",38.94328248092807,-76.98430404393814,Entire home/apt,285,2,64,2023-11-19,2.17,1,34,21,Hosted License: 5007262041680038
45422087,Home in Washington · ★4.88 · 1 bedroom · 1 bed · 1 private bath,28920362,Marla,,"Capitol View, Marshall Heights, Benning Heights",38.88825,-76.92475,Private room,65,3,49,2023-11-11,1.26,1,363,17,Hosted License: 5007242201001188
45424729,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,44706521,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93125,-77.02303,Private room,,32,2,2021-06-30,0.06,7,0,0,
45432706,Rental unit in Washington · ★4.95 · 2 bedrooms · 3 beds · 1 bath,21569885,Dan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9252,-77.02725,Entire home/apt,114,3,19,2023-10-27,0.48,2,78,6,Hosted License: 5007242201000544
45436298,Home in Washington · ★4.87 · 1 bedroom · 2 beds · 1 bath,19684173,Teodora,,"Brightwood Park, Crestwood, Petworth",38.94696,-77.02306,Entire home/apt,79,4,23,2023-12-11,0.67,2,284,10,Hosted License: 5007242201000583
45450156,Rental unit in Washington · ★4.87 · 1 bedroom · 1 bed · 1 bath,188185624,Paul,,"Dupont Circle, Connecticut Avenue/K Street",38.91052,-77.03804,Entire home/apt,135,2,106,2023-11-19,2.73,1,70,40,Hosted License: 5007242201001698
45454629,Rental unit in Washington · ★4.88 · 2 bedrooms · 2 beds · 1 bath,58104446,Bermesola,,"River Terrace, Benning, Greenway, Dupont Park",38.88465,-76.95836,Entire home/apt,57,31,16,2023-12-03,0.42,1,179,3,
45493403,Rental unit in Washington · Studio · 2 beds · 1 bath,225239104,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92181,-77.03078,Entire home/apt,110,60,0,,,1,0,0,
45494125,Rental unit in Washington · ★4.80 · 2 bedrooms · 2 beds · 1 bath,39930655,Sojourn,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91515,-77.0286,Entire home/apt,288,31,5,2021-06-20,0.13,234,364,0,
45495027,Hostel in Washington · ★4.83 · 1 bedroom · 6 beds · 1 shared bath,309580714,Duo,,"Capitol Hill, Lincoln Park",38.88336,-76.99208,Shared room,32,1,12,2023-08-06,0.32,3,365,4,Exempt
45495668,Condo in Washington · ★4.88 · 2 bedrooms · 1 bed · 1 shared bath,4714927,Elisa,,"Brightwood Park, Crestwood, Petworth",38.93769,-77.02729,Private room,63,3,26,2023-07-16,0.84,4,10,1,Hosted License: 5007242201001878
45499064,Hostel in Washington · ★4.53 · 1 bedroom · 1 shared bath,309580714,Duo,,"Capitol Hill, Lincoln Park",38.88229,-76.9929,Shared room,40,1,15,2023-10-29,0.76,3,365,4,Exempt
45499136,Hostel in Washington · ★4.63 · 1 bedroom · 1 shared bath,309580714,Duo,,"Capitol Hill, Lincoln Park",38.88397,-76.99092,Shared room,54,1,8,2023-05-24,0.22,3,365,2,Exempt
45511428,Home in Washington · ★4.95 · 6 bedrooms · 6 beds · 3.5 baths,231133074,Thomas,,"Brookland, Brentwood, Langdon",38.92101,-76.99115,Entire home/apt,485,2,44,2023-10-30,1.12,2,155,18,Unhosted License: 5007262201000263
45516768,Rental unit in Washington · ★4.75 · 1 bedroom · 1 bed · 1 bath,283851100,Bolor,,"Takoma, Brightwood, Manor Park",38.96676,-77.02495,Entire home/apt,93,3,53,2023-10-28,1.95,1,180,16,Hosted License: 5007242201000971<br />Unhosted License: 5007262201000972
45524192,Home in Washington · ★4.86 · 3 bedrooms · 2 beds · 2.5 baths,109702292,Christa,,"Union Station, Stanton Park, Kingman Park",38.89814,-77.00067,Entire home/apt,250,3,71,2023-07-24,1.81,1,264,14,Hosted License: 5007242201001094<br />Unhosted License: 5007262201001095
45526676,Home in Washington · 1 bedroom · 1.5 shared baths,344075817,Brooke,,"Capitol Hill, Lincoln Park",38.88047,-76.9924,Private room,42,31,0,,,1,0,0,
45531297,Rental unit in Washington · ★4.75 · 2 bedrooms · 3 beds · 1 bath,10523670,Ikenna,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87027,-76.9649,Entire home/apt,86,2,96,2023-12-03,2.52,1,113,32,Hosted License: 5007242201000807
45547278,Condo in Washington · 1 bedroom · 1 bed · 1 bath,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.88088,-76.99428,Entire home/apt,192,31,0,,,67,151,0,
45548365,Home in Washington · ★4.59 · 3 bedrooms · 5 beds · 2 baths,89232128,Jordyn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93021,-77.02336,Entire home/apt,235,31,32,2023-10-08,0.83,1,365,1,
45549299,Rental unit in Washington · ★4.84 · Studio · 1 bed · 1 bath,225646907,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93266,-77.02589,Entire home/apt,59,31,43,2023-10-11,1.10,1,173,2,
45588901,Townhouse in Washington · ★4.79 · 3 bedrooms · 3 beds · 2 baths,44080778,Luwam,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87693596547513,-76.96565240621567,Entire home/apt,150,31,14,2023-06-03,1.20,2,338,14,Exempt
45597932,Guest suite in Washington · ★4.40 · 1 bedroom · 1 bed · 1 bath,16309787,Olivia,,"North Michigan Park, Michigan Park, University Heights",38.94207,-76.9793,Entire home/apt,85,8,5,2022-01-22,0.16,1,48,0,Hosted License: 5007242201000126
45599687,Rental unit in Washington · ★4.84 · Studio · 3 beds · 1 bath,369329549,Gabby,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93466,-77.02908,Entire home/apt,74,31,25,2022-08-03,0.66,1,213,0,
45648413,Townhouse in Washington · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,17757296,Ben & Tessa,,"Union Station, Stanton Park, Kingman Park",38.89385,-76.99211,Entire home/apt,205,2,205,2023-12-03,5.56,2,0,61,Exempt
45654884,Townhouse in Washington · ★4.74 · 2 bedrooms · 2 beds · 1 shared bath,364504165,Melissa,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86933,-76.97369,Shared room,50,31,65,2023-08-17,1.69,1,117,2,
45657024,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,103,31,1,2020-11-30,0.03,234,355,0,Exempt
45665091,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,"Shaw, Logan Circle",38.90658,-77.03251,Entire home/apt,241,32,0,,,234,288,0,
45669735,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,99,31,2,2023-08-19,0.09,234,330,1,Exempt
45670909,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,180,31,1,2022-08-25,0.06,234,345,0,Exempt
45671185,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,142,31,1,2023-08-16,0.24,234,356,1,Exempt
45671786,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,130,31,2,2023-08-20,0.06,13,359,1,
45672224,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,,31,0,,,13,0,0,
45672392,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,147,31,2,2023-06-30,0.10,13,360,1,
45672873,Rental unit in Washington · ★4.67 · 1 bedroom · 1 bed · 1 bath,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,149,31,3,2022-08-06,0.08,13,170,0,
45673093,Rental unit in Washington · ★4.82 · 1 bedroom · 1 bed · 1 bath,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.8874721,-76.999219,Entire home/apt,97,31,17,2023-10-22,0.64,13,136,16,Exempt
45675440,Condo in Washington · ★4.92 · 2 bedrooms · 2 beds · 2 baths,11908499,Juan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91241,-77.01601,Entire home/apt,297,2,13,2023-05-23,0.66,1,0,4,Unhosted License: 5007262201001639
45676408,Rental unit in Washington · ★4.86 · 1 bedroom · 1 bed · 1 bath,69251153,Corey,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90578,-76.985,Entire home/apt,97,1,83,2023-11-16,2.13,1,180,32,Exempt
45685198,Townhouse in Washington · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,337020834,M B K D C,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96107,-76.99986,Private room,27,31,10,2023-07-04,0.32,3,255,1,
45685304,Rental unit in Washington · ★4.94 · Studio · 1 bed · 1 bath,62296794,Vivian,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93527,-77.05306,Entire home/apt,130,4,90,2023-12-04,2.33,2,50,24,Hosted License: 5007242201000570
45698732,Rental unit in Washington · ★4.0 · 2 bedrooms · 3 beds · 2 baths,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87684,-77.01403,Entire home/apt,262,3,6,2023-11-04,0.16,17,37,2,Unhosted License: 5007242100000025
45698889,Rental unit in Washington · ★5.0 · 1 bedroom · 2 beds · 1 bath,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87704,-77.0141,Entire home/apt,186,3,5,2023-12-13,0.18,17,45,3,Unhosted License: 5007242100000022
45699176,Rental unit in Washington · ★4.76 · 2 bedrooms · 3 beds · 2 baths,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87519,-77.01519,Entire home/apt,262,3,21,2023-11-20,0.70,17,34,13,Unhosted License: 5007242100000024
45713721,Condo in Washington · 2 bedrooms · 2 beds · 1.5 baths,265526653,Stephanie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92691,-77.00714,Entire home/apt,130,180,0,,,1,365,0,
45719672,Guesthouse in Washington · ★5.0 · Studio · 1 bed · 1 bath,187954463,Elaine,,"Capitol Hill, Lincoln Park",38.88995,-77.00206,Entire home/apt,68,31,6,2023-09-02,0.16,1,90,2,
45721067,Townhouse in Washington · ★5.0 · 3 bedrooms · 3 beds · 3 baths,6105873,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91654,-77.0425,Entire home/apt,275,31,4,2023-09-27,0.14,2,12,1,
45726862,Rental unit in Washington · ★4.58 · 1 bedroom · 2 beds · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88215,-76.99808,Entire home/apt,77,31,12,2023-08-22,0.33,234,324,2,Exempt
45740772,Guest suite in Washington · ★4.80 · 1 bedroom · 1 bed · 1 bath,21259422,Sachin,,"Shaw, Logan Circle",38.91234,-77.02913,Entire home/apt,106,60,10,2022-12-20,0.28,1,249,1,
45752364,Guest suite in Washington · ★4.68 · 1 bedroom · 1 bed · 1 bath,2063724,Clint,,"Capitol View, Marshall Heights, Benning Heights",38.87972,-76.94362,Entire home/apt,50,4,28,2023-11-05,0.82,1,314,15,Hosted License: 5007242201001659
45753882,Townhouse in Washington · ★4.84 · 3 bedrooms · 3 beds · 2.5 baths,83409288,Tsedey,,Historic Anacostia,38.86471,-76.99061,Entire home/apt,178,4,69,2023-11-08,2.11,1,248,27,Hosted License: 5007242201001469
45756100,Rental unit in Washington · ★4.99 · 2 bedrooms · 4 beds · 1 bath,370943658,Mari,,"Capitol Hill, Lincoln Park",38.890522,-77.001999,Entire home/apt,189,3,225,2023-12-15,6.97,1,0,87,Hosted License: 5007242201000644
45770135,Rental unit in Washington · ★4.96 · 1 bedroom · 3 beds · 1 bath,201899438,Tom,,"Shaw, Logan Circle",38.908363,-77.026222,Entire home/apt,179,1,253,2023-12-09,6.60,1,170,57,Hosted License: 5007242201002325
45774425,Rental unit in Washington · ★4.83 · 1 bedroom · 1 shared bath,17945482,Diane,,"Union Station, Stanton Park, Kingman Park",38.89444,-76.99625,Private room,,90,46,2022-06-09,1.40,1,0,0,
45789238,Guest suite in Washington · ★4.92 · 1 bedroom · 1 bed · 1 bath,10530921,Zhivko,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92923,-77.10721,Entire home/apt,98,2,89,2023-11-25,3.14,4,0,50,Hosted License: 5007242201001287
45796599,Rental unit in Washington · Studio · 1 bed · 1 bath,3311328,Darilla,,"Friendship Heights, American University Park, Tenleytown",38.95944,-77.08666,Entire home/apt,48,90,2,2020-12-27,0.05,3,54,0,
45813525,Rental unit in Washington · ★4.71 · 1 bedroom · 2 beds · 1 bath,60528043,Andrew & Connie,,"Friendship Heights, American University Park, Tenleytown",38.95568,-77.08702,Entire home/apt,,31,7,2021-07-24,0.19,1,0,0,
45816025,Townhouse in Washington · ★3.17 · 3 bedrooms · 4 beds · 1 bath,371433251,Rocky,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90356,-76.9915,Entire home/apt,,31,6,2020-12-06,0.16,1,0,0,
45857500,Home in Washington · 1 bedroom · 1 shared bath,12166019,Yousong & Sharon,,"Mayfair, Hillbrook, Mahaning Heights",38.89721,-76.94549,Private room,43,31,2,2022-12-05,0.13,8,74,0,
45860529,Rental unit in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,5379812,Diane,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92358,-77.06011,Entire home/apt,110,3,96,2023-12-02,2.55,1,146,32,Hosted License: 5007242201001586
45864101,Rental unit in Washington · Studio · 1 bed · 1 bath,361618375,Zain,,"West End, Foggy Bottom, GWU",38.90083,-77.05436,Entire home/apt,128,31,0,,,2,0,0,
45877546,Rental unit in Washington · ★4.76 · 1 bedroom · 2 beds · 1 bath,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.90587,-77.03493,Entire home/apt,130,31,133,2023-08-07,3.48,234,202,37,Exempt
45893207,Home in Washington · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,371873412,Daniel,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91474,-77.00876,Entire home/apt,150,4,34,2023-10-20,1.59,1,179,12,Hosted License: 5007242201001282<br />Unhosted License: 5007262201001283
45898477,Condo in Washington · ★4.86 · 2 bedrooms · 3 beds · 1 bath,249000483,Alan,,"Dupont Circle, Connecticut Avenue/K Street",38.91563,-77.03707,Entire home/apt,150,2,135,2023-09-24,3.63,2,1,15,Hosted License: 5007262201001162
45909623,Townhouse in Washington · ★4.50 · 3 bedrooms · 5 beds · 2.5 baths,487806,Stay Bubo,,"Georgetown, Burleith/Hillandale",38.91132,-77.06418,Entire home/apt,138,1,4,2023-11-14,0.22,32,56,2,Exempt
45916182,Townhouse in Washington · ★4.94 · 2 bedrooms · 4 beds · 1.5 baths,4398452,May,,"Union Station, Stanton Park, Kingman Park",38.90496,-76.99749,Entire home/apt,178,1,175,2023-12-10,4.96,2,79,61,Hosted License: 5007242201000794
45938605,Rental unit in Washington · ★4.75 · 1 bedroom · 3 beds · 1 bath,323097738,Dan,,"Dupont Circle, Connecticut Avenue/K Street",38.91238,-77.03729,Entire home/apt,60,31,111,2022-11-22,2.94,1,41,0,
45942819,Condo in Washington · ★4.85 · 3 bedrooms · 3 beds · 2 baths,18607577,Collin And Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91671,-77.02213,Entire home/apt,284,3,174,2023-11-15,4.53,1,193,41,Hosted License: 5007242201000868
45950568,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90099439999999,-77.04957859999999,Entire home/apt,227,32,0,,,234,254,0,
45956802,Condo in Washington · ★4.86 · 3 bedrooms · 4 beds · 3 baths,1459127,Janine,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92084,-77.01062,Entire home/apt,400,4,7,2023-04-30,0.22,1,40,1,Unhosted License: 5007262201000974
45959030,Home in Washington · ★5.0 · 3 bedrooms · 3 beds · 2 baths,99501395,Andrew,,"Brightwood Park, Crestwood, Petworth",38.9488,-77.02042,Entire home/apt,,5,4,2023-04-10,0.24,2,0,2,Hosted License: 5007242201002057<br />Unhosted License: 5007262201002058
45959718,Rental unit in Washington · ★4.45 · Studio · 1 bed · 1 bath,143212276,Lali,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92802,-77.02471,Entire home/apt,78,3,67,2023-11-15,1.75,2,90,17,Exempt
45973079,Rental unit in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,337758783,Jillian,,"Brightwood Park, Crestwood, Petworth",38.94774,-77.02301,Entire home/apt,100,5,14,2023-11-22,0.37,1,364,8,Hosted License: 5007242201001674
45977033,Condo in Washington · ★4.72 · 1 bedroom · 1 bed · 1 bath,202132693,Sean,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86333,-76.95293,Entire home/apt,65,31,32,2023-09-12,0.90,1,270,3,
46004444,Boutique hotel in Washington · ★4.75 · 2 bedrooms · 4 beds · 2.5 shared baths,268577141,Yours Truly,,"West End, Foggy Bottom, GWU",38.90575,-77.04831,Private room,750,31,8,2022-05-16,0.21,10,365,0,
46012108,Rental unit in Washington · 2 bedrooms · 2 beds · 1.5 baths,10367964,Sharyn,,"Shaw, Logan Circle",38.91287,-77.01964,Entire home/apt,,31,0,,,1,0,0,
46044562,Guest suite in Washington · 1 bedroom · 2 beds · 1 bath,310074919,KiKi,,"Brightwood Park, Crestwood, Petworth",38.94968,-77.02435,Entire home/apt,86,31,2,2022-07-05,0.07,1,45,0,
46048000,Home in Washington · ★4.79 · 3 bedrooms · 7 beds · 1 bath,122931819,Kennie And Heather,,"Brookland, Brentwood, Langdon",38.9331,-76.98374,Entire home/apt,115,4,103,2023-11-19,3.33,2,169,52,Hosted License: 5007242100000005<br />Unhosted License: 5007262012345678
46048362,Rental unit in Washington · ★4.92 · 1 bedroom · 5 beds · 1 bath,257539140,Tran,,"Capitol Hill, Lincoln Park",38.88494,-77.00384,Entire home/apt,135,1,155,2023-12-03,4.65,8,360,72,Hosted License: 5007242201000673
46048577,Rental unit in Washington · ★4.98 · 1 bedroom · 1 bed · 1 bath,100507452,Christopher,,"Union Station, Stanton Park, Kingman Park",38.89266,-76.97853,Entire home/apt,134,3,58,2023-09-23,1.61,1,30,10,Hosted License: 5007242201000252
46049581,Rental unit in Washington · ★4.92 · Studio · 2 beds · 1 bath,257539140,Tran,,"Capitol Hill, Lincoln Park",38.88627,-77.00548,Entire home/apt,118,1,169,2023-12-02,4.99,8,365,74,Hosted License: 5007242201000673
46049801,Rental unit in Washington · ★4.95 · Studio · 2 beds · 1 bath,257539140,Tran,,"Capitol Hill, Lincoln Park",38.88705,-77.00361,Entire home/apt,117,1,123,2023-12-07,3.60,8,0,52,Hosted License: 5007242201000673
46049905,Rental unit in Washington · ★4.91 · 1 bedroom · 5 beds · 1 bath,257539140,Tran,,"Capitol Hill, Lincoln Park",38.88502,-77.00531,Entire home/apt,135,1,144,2023-12-17,4.28,8,0,72,Hosted License: 5007242201000673
46054151,Townhouse in Washington · ★4.92 · 4 bedrooms · 4 beds · 3 baths,26392545,Eli,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91714,-77.00559,Entire home/apt,,4,13,2023-07-29,0.35,3,0,3,Hosted License: 5007242201000664
46062970,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,373345952,Randy,,"Dupont Circle, Connecticut Avenue/K Street",38.90851,-77.03801,Entire home/apt,132,90,0,,,2,358,0,
46082907,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,"Shaw, Logan Circle",38.9098924,-77.0335528,Entire home/apt,174,32,0,,,234,173,0,
46083668,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,"Shaw, Logan Circle",38.9098924,-77.0335528,Entire home/apt,174,32,0,,,234,179,0,
46106600,Rental unit in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,69203193,Leyla & Matt,,"Dupont Circle, Connecticut Avenue/K Street",38.9185905456543,-77.03758239746094,Entire home/apt,73,31,9,2023-04-08,0.24,40,256,1,
