id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedrooms,baths
22893510,"Takoma, Brightwood, Manor Park",38.96448,-77.01987,Entire home/apt,,31,7,1,0,0,4.86,unknown,1
22916511,"Brookland, Brentwood, Langdon",38.9215,-76.97502,Private room,30.0,31,7,2,363,1,3.71,1,unknown
22921760,"Howard University, Le Droit Park, Cardozo/Shaw",38.91622,-77.03225,Entire home/apt,,31,5,1,0,0,5.0,1.0,1.0
22923604,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93074,-77.03987,Entire home/apt,,31,10,1,0,0,5.0,5.0,2.0
22995477,"West End, Foggy Bottom, GWU",38.90089,-77.0506,Entire home/apt,157.0,180,25,1,90,0,4.44,unknown,1
22999950,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93006,-77.01909,Entire home/apt,195.0,31,89,2,176,0,4.78,3.0,5.0
23004319,"Shaw, Logan Circle",38.90835,-77.01759,Entire home/apt,114.0,31,138,12,270,1,4.9,2.0,1.0
23034323,"Dupont Circle, Connecticut Avenue/K Street",38.91236,-77.03591,Entire home/apt,,31,87,1,0,0,4.94,1.0,1.0
23045163,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9189,-76.99995,Private room,,31,1,1,0,0,unknown,1,unknown
23053269,"Shaw, Logan Circle",38.90799,-77.01886,Entire home/apt,175.0,31,336,1,0,58,4.44,2.0,1.0
23076529,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91715,-77.05081,Entire home/apt,123.0,31,24,4,207,0,4.83,3.0,2.0
23077094,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91486,-77.01074,Entire home/apt,107.0,2,190,2,77,60,4.96,unknown,1
23090614,"Friendship Heights, American University Park, Tenleytown",38.95028,-77.07556,Entire home/apt,222.0,32,53,1,194,2,4.74,4.0,2.0
23101507,"Union Station, Stanton Park, Kingman Park",38.89569,-76.97086,Entire home/apt,73.0,2,261,1,0,48,4.79,unknown,1
23101522,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93066,-77.08801,Entire home/apt,750.0,31,12,2,291,0,4.92,4.0,5.0
23102166,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90292,-77.02084,Private room,,31,16,2,0,0,4.75,1,unknown
23105556,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91173,-77.00584,Private room,,31,2,1,0,0,unknown,1,1
23139332,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93421,-77.02645,Entire home/apt,140.0,31,212,3,14,5,4.75,1.0,1.0
23148309,"Shaw, Logan Circle",38.90716,-77.02467,Entire home/apt,91.0,2,264,1,0,69,4.73,unknown,1
23170552,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91885,-77.0091,Entire home/apt,68.0,1,520,1,71,70,4.91,1.0,1.0
23190741,"Mayfair, Hillbrook, Mahaning Heights",38.89837,-76.93648,Private room,50.0,31,105,1,179,1,4.76,1,unknown
23190751,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91925,-77.00666,Private room,,3,17,3,0,2,5.0,1,unknown
23236188,"Brookland, Brentwood, Langdon",38.92665,-76.993,Private room,71.0,31,19,1,290,1,4.84,1.0,1.0
23274279,"Union Station, Stanton Park, Kingman Park",38.89878,-76.98836,Private room,,31,2,2,0,0,unknown,1,unknown
23304101,"Howard University, Le Droit Park, Cardozo/Shaw",38.91552,-77.01748,Entire home/apt,78.0,3,144,93,179,39,4.74,1.0,1.0
23309447,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93526,-77.05287,Entire home/apt,120.0,3,252,2,0,49,4.98,unknown,1
23357913,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90889,-76.98569,Entire home/apt,,31,170,2,0,0,4.84,2.0,5.0
23368804,"Congress Heights, Bellevue, Washington Highlands",38.8376,-76.99908,Entire home/apt,240.0,1,180,2,361,23,4.93,3.0,5.0
23371128,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9069,-76.98743,Entire home/apt,109.0,31,27,1,61,1,4.63,2.0,1.0
23380375,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91946,-77.00534,Entire home/apt,76.0,3,285,3,112,40,4.84,unknown,1
23409975,"Brightwood Park, Crestwood, Petworth",38.9451,-77.02653,Entire home/apt,49.0,14,32,2,36,9,4.84,1.0,1.0
23464005,"Dupont Circle, Connecticut Avenue/K Street",38.91467,-77.0442,Entire home/apt,80.0,1,261,234,0,34,4.64,1.0,1.0
23478836,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92878,-77.0401,Entire home/apt,95.0,2,89,1,150,8,4.71,unknown,1
23507784,"Brookland, Brentwood, Langdon",38.93146,-76.98502,Private room,60.0,2,28,1,160,1,4.93,1,unknown
23521918,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91649,-77.01075,Private room,69.0,1,197,4,81,19,4.83,1,unknown
23522812,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93245,-77.03811,Entire home/apt,130.0,3,327,1,0,66,4.92,1.0,1.0
23527224,"Capitol Hill, Lincoln Park",38.88993,-76.99099,Entire home/apt,,31,13,1,0,0,4.92,2.0,5.0
23539251,"Dupont Circle, Connecticut Avenue/K Street",38.91173,-77.04162,Entire home/apt,70.0,182,1,1,108,0,unknown,unknown,1
23556288,"Shaw, Logan Circle",38.91046083529567,-77.02426953427079,Entire home/apt,765.0,2,207,12,0,19,4.92,8.0,7.0
23558219,"Takoma, Brightwood, Manor Park",38.96737,-77.03123,Entire home/apt,,3,3,3,0,0,5.0,3.0,5.0
23560608,"Union Station, Stanton Park, Kingman Park",38.89335,-76.99677,Private room,50.0,31,68,3,196,1,4.9,1.0,1.0
23625381,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95895,-76.99432,Entire home/apt,72.0,3,416,1,364,65,4.57,1.0,1.0
23644899,"Shaw, Logan Circle",38.91208,-77.03017,Entire home/apt,148.0,3,249,1,89,34,4.88,1.0,1.0
23645709,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91217,-77.09088,Private room,81.0,1,172,14,168,27,4.43,1,unknown
23653501,"Brightwood Park, Crestwood, Petworth",38.9556,-77.01367,Private room,54.0,31,33,6,341,0,4.18,1,unknown
23654043,"Brightwood Park, Crestwood, Petworth",38.95582,-77.0149,Private room,50.0,31,40,6,365,0,4.63,1,unknown
23654380,"Brightwood Park, Crestwood, Petworth",38.95547,-77.01321,Private room,49.0,31,23,6,365,0,4.61,1,unknown
23663749,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91084981294941,-77.09067296317515,Private room,55.0,1,105,14,179,16,4.42,1,unknown
23670148,"Takoma, Brightwood, Manor Park",38.9579,-77.01328,Private room,47.0,31,44,6,365,0,4.5,1,unknown
23686072,"Takoma, Brightwood, Manor Park",38.97766,-77.02169,Private room,,31,1,1,0,0,unknown,1,1
23711210,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91337,-77.00788,Entire home/apt,153.0,3,293,2,0,54,4.65,2.0,5.0
23717403,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9109,-77.01629,Entire home/apt,284.0,31,10,21,365,0,4.7,2.0,2.0
23717829,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91862,-77.04154,Entire home/apt,199.0,31,14,21,365,0,4.79,1.0,1.0
23724012,"Union Station, Stanton Park, Kingman Park",38.8938,-76.98227,Entire home/apt,104.0,1,313,2,0,55,4.91,1.0,1.0
23731595,"Woodridge, Fort Lincoln, Gateway",38.92557,-76.95523,Private room,220.0,31,0,1,0,0,unknown,1,1
23759196,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90234,-77.01991,Entire home/apt,,31,17,2,0,0,4.82,2.0,1.0
23780677,"Union Station, Stanton Park, Kingman Park",38.90088,-76.99121,Entire home/apt,99.0,2,329,1,74,48,4.85,1.0,1.0
23786164,"River Terrace, Benning, Greenway, Dupont Park",38.89363,-76.95831,Entire home/apt,75.0,2,63,1,69,11,4.6,1.0,1.0
23791737,"Takoma, Brightwood, Manor Park",38.96504,-77.02982,Entire home/apt,90.0,2,315,1,212,59,4.91,1.0,1.0
23842535,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.917,-77.00722,Entire home/apt,235.0,3,30,1,365,7,4.5,2.0,5.0
23855155,"Takoma, Brightwood, Manor Park",38.96859,-77.02073,Entire home/apt,289.0,2,19,1,172,16,4.89,3.0,5.0
23857828,"North Michigan Park, Michigan Park, University Heights",38.94436,-76.98793,Entire home/apt,95.0,31,18,1,363,0,4.78,1.0,1.0
23862201,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91637,-77.01103,Private room,80.0,1,193,4,81,24,4.84,1,unknown
23873985,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93535,-77.05795,Entire home/apt,75.0,31,3,1,0,0,4.33,unknown,1
23881282,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92398,-77.02694,Private room,95.0,2,51,1,69,16,4.96,1.0,1.0
23897784,"Brightwood Park, Crestwood, Petworth",38.95184,-77.02317,Entire home/apt,1183.0,4,17,1,84,4,5.0,3.0,5.0
23904984,"Brookland, Brentwood, Langdon",38.93267,-76.9833,Entire home/apt,,31,1,1,0,0,unknown,unknown,1
23915943,"Takoma, Brightwood, Manor Park",38.98147,-77.02559,Entire home/apt,,4,5,1,0,0,4.8,2.0,5.0
23919462,"Shaw, Logan Circle",38.90908,-77.0299,Entire home/apt,,31,4,1,0,0,5.0,1.0,1.0
23923052,"Shaw, Logan Circle",38.9083,-77.02823,Entire home/apt,95.0,31,100,1,179,0,4.47,1.0,1.0
23925940,"Dupont Circle, Connecticut Avenue/K Street",38.9136,-77.04179,Entire home/apt,65.0,31,20,4,0,0,4.95,unknown,1
23936205,"Takoma, Brightwood, Manor Park",38.96737,-77.03123,Entire home/apt,448.0,4,11,3,4,1,5.0,5.0,5.0
23959717,"Brightwood Park, Crestwood, Petworth",38.95582,-77.01395,Private room,44.0,31,12,6,365,1,4.5,1,unknown
23959952,"Takoma, Brightwood, Manor Park",38.95775,-77.0149,Private room,44.0,31,32,6,365,0,4.63,1,unknown
23959984,"Shaw, Logan Circle",38.90899,-77.03348,Entire home/apt,,31,22,1,0,0,4.68,unknown,1
23962049,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90576,-76.9351,Entire home/apt,52.0,31,174,2,166,0,4.73,1.0,1.0
23972524,"Shaw, Logan Circle",38.90935,-77.02467,Entire home/apt,205.0,1,136,9,180,8,4.55,3.0,1.0
23978671,"Shaw, Logan Circle",38.91034,-77.02464,Private room,76.0,1,133,9,180,37,4.56,1,unknown
23978800,"Shaw, Logan Circle",38.91029,-77.02243,Private room,76.0,1,173,9,180,32,4.62,1,unknown
23995986,"Woodridge, Fort Lincoln, Gateway",38.93061,-76.9635,Private room,,31,8,1,0,0,5.0,1.0,1.0
23997894,"Union Station, Stanton Park, Kingman Park",38.89526,-76.98122,Entire home/apt,104.0,1,367,2,0,65,4.91,1.0,1.0
23998270,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91766,-77.00764,Entire home/apt,85.0,2,264,1,33,42,4.75,1.0,1.0
23999654,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89673,-77.023,Entire home/apt,,31,0,4,0,0,unknown,1,1
24017245,"Union Station, Stanton Park, Kingman Park",38.89747,-76.98153,Private room,,31,10,1,0,0,4.8,1.0,1.0
24034008,"Brightwood Park, Crestwood, Petworth",38.937598535710194,-77.03185374815904,Private room,69.0,1,204,3,353,61,4.5,1.0,1.0
24104817,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89768,-76.91772,Private room,73.0,2,6,1,62,0,4.83,1,unknown
24146551,"Union Station, Stanton Park, Kingman Park",38.89452,-76.99955,Entire home/apt,,31,0,1,0,0,unknown,1,1
24160728,"Union Station, Stanton Park, Kingman Park",38.89355,-76.98348,Entire home/apt,89.0,2,180,3,349,26,4.74,1.0,1.0
24161482,"Union Station, Stanton Park, Kingman Park",38.90044,-76.99721,Entire home/apt,,2,124,1,0,29,4.99,unknown,1
